asin,category,query,name,product_category,instruction_text,attributes,goal_options,weight
B098XBFPF4,garden,ottomans,"Artechworks Bench Ottoman Burlap Linen Fabric Upholstered Entryway Bedroom Bench Footstool Seat with X-Shaped Wooden Legs for Patio Bedroom Living Room Foyer Hallway, Beige",Home & Kitchen › Furniture › Accent Furniture › Ottomans,i need an easy to clean bedroom bench footstool seat. show me something in white,['easy clean'],['white'],1
B000PW7N2Q,garden,vanities,"Kichler Eileen 33.75"" 4 Light Vanity Light with Satin Etched Cased Opal Glass in Brushed Nickel",Tools & Home Improvement › Lighting & Ceiling Fans › Wall Lights › Vanity Lights,i need 3-light vanity light in brushed nickel,"['vanity light', 'brushed nickel']",['3-light'],1
B08S741NQG,fashion,men's jeans,Wrangler Men's Retro Slim Fit Boot Cut Green Jean Discontinued,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",i would like to buy some greeley size 28 slim fit jeans,['slim fit'],"['greeley', '28']",1
B08W1Y9PJ7,electronics,vcrs,"LQQH HDMI to AV RCA Black Mini Audio Video 1080P CVBS Composite Converter Adapter Supports PAL NTSC for TV Stick, Roku, Chromecast, Apple TV, PC, Laptop, Xbox, HDTV, DVD-Black",Electronics › Accessories & Supplies › Audio & Video Accessories › Video Converters,i need a plug and play high definition video converter,"['plug play', 'high definition']",[],1
B07P13RBND,garden,ottomans,"Home Soft Things Super Mink Faux Fur Grey Ottoman Bench, 19"" x 13"" x 17"" H, Silver Grey, Living Room Foot Rest Stool Entryway Makeup Bench End of Bed Bedroom Home Decor Chair for Sitting",Home & Kitchen › Furniture › Bedroom Furniture › Vanities & Vanity Benches,"i would like a 19"" by 13"" by 17"" nile green bench that is super soft to sit in",['super soft'],"['nile green', '19"" x 13"" x 17""']",1
B09DSCTNG1,fashion,men's mules & clogs,Cowboy Boots for Women Cowgirl Western Women Chunky Heel Vintage Embroidered Floral Studded Cowgirl Boots Slip-on Classic Western Boots Boots for Women with Heel Goth Multicoloured,"Clothing, Shoes & Jewelry › Women › Shoes › Boots › Over-the-Knee",cowboy boots for women non slip choose in brown colour,"['knee high', 'non slip']",['brown'],1
B09QQK4HHH,fashion,women's shorts,Cable Knit Sweater Set Womens 2 Piece Loungewear Outfits Long Sleeve Off Shoulder Sweater and Slim Fit Pants Soft Sets,"Clothing, Shoes & Jewelry › Women › Clothing › Active › Sets › Tracksuits",i need a 5x large tracksuit that is long sleeve and that is blue,['long sleeve'],"['3-blue', '5x-large']",1
B01N5WESTU,beauty,mouthwash,"Tom's of Maine Natural Wicked Fresh! Alcohol-Free Mouthwash, Cool Mountain Mint, 16 oz. 6-Pack",Beauty & Personal Care › Oral Care › Mouthwash,i want to get a 6 pack of the tom's of maine fresh mint alcohol free mouth wash. i think they are 16 oz bottles,['alcohol free'],"['fresh mint', '16 ounce (pack of 6)']",1
B07MTMJQDZ,beauty,shampoo & conditioner,Eco Friendly Voodoo Activated Charcoal Deep Solid Conditioner Bar for Normal - Color Treated Dry Hair | Untangles and Softens Hair by Beauty and the Bees,Beauty & Personal Care › Hair Care › Shampoo & Conditioner › Conditioners,i need an eco friendly black charcoal conditioner,['eco friendly'],['black charcoal'],1
B09Q88VLSZ,fashion,men's tuxedo shirts,Men's Tuxedo T-Shirt Classic Party Humor Vintage Funny Tux Tee Tops Joke Concert Festival Shirt Party Costume Shirts,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Shirts › T-Shirts",men's tuxedo t-shirt for daily wear also choose white colour,['daily wear'],['white'],1
B00AQMLFNI,grocery,snack food gifts,"Spicy Sea Salt Sampler Set, Zero Calories Salt with Low Sodium, Gourmet Cooking Gifts and Spice Variety Pack for Special Occasions, 0.5 oz x Bundle of 6 - Caravel Gourmet","Grocery & Gourmet Food › Pantry Staples › Herbs, Spices & Seasonings › Salt & Salt Substitutes › Sea Salt",i want a smoked and infused spicy sea salt gift set,['gift set'],['smoked & infused'],1
B09R93K3N4,fashion,men's polos,Tshirts Shirts for Men Golf Polo Shirts for Men Short Sleeve Athletic Tennis T-Shirt Tee Shirts Summer Tops for Men,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Cheerleading › Men",i want a navy slim fit mens golf polo shirt,['slim fit'],['navy'],1
B01GS1QRQK,garden,home office furniture sets,"SAFAVIEH Evoke Collection EVK256A Oriental Distressed Non-Shedding Living Room Bedroom Dining Home Office Area Rug, 6'7"" x 9', Navy / Ivory","Home & Kitchen › Home Décor Products › Rugs, Pads & Protectors › Area Rugs",i want a grey safavieh evoke rug for my living room,['living room'],['grey  |  ivory'],1
B09SHZZBQH,fashion,men's casual button-down shirts,Floral Dress Shirts for Men Casual Luxury Hipster Slim Fit Long Sleeve Polo Shirt Prom Wedding Party Button Down Shirts,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",i am looking for a men's medium size slim fit long sleeve button down floral dress shirt,"['slim fit', 'long sleeve']",['medium'],1
B09DLB7W2D,grocery,toothpicks,Gyufise 36Pcs Rose Gold Miss to Mrs Cupcake Toppers with Ring Heart Wedding Engagement Cake Picks Decorations for Bridal Shower Birthday Party Supplies,"Grocery & Gourmet Food › Pantry Staples › Cooking & Baking › Frosting, Icing & Decorations › Cupcake Toppers",i need gold cupcake toppers for a birthday party,['birthday party'],['gold'],1
B09NR8NCTD,beauty,hair cutting tools,Basketball Kids Haircut Cape Barber Cape Professional Salon Cape Haircutting Cover for Child Hair Cutting Styling Haircut Apron with Adjustable Closure 39 X 47 Inches,Beauty & Personal Care › Hair Care › Hair Cutting Tools › Hair Cutting Kits,i want to find a barber cape that can be used in a hair salon. it needs to have a pepperoni pizza pattern to it,"['hair cutting', 'hair salon']",['pepperoni pizza'],1
B08679CMWM,fashion,men's shorts,TLRUN Men's 2 in 1 Running Racing Shorts Lightweight 3.5 Inch Quick Dry Marathon Workout Gym Yoga Shorts Zip Pocket,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",i am lookng for a medium size orange color elastic waistband workout gym yoga shorts for men,['elastic waistband'],"['21grey&orange', 'medium']",1
B07D9DMD1D,fashion,women's athletic shoes,adidas Women's Edge Lux Clima Running Shoe,"Clothing, Shoes & Jewelry › Women › Shoes › Athletic › Running › Road Running",find me a running shoe that is regular fit and has a rubber outsole. pick a size 10 one,"['rubber outsole', 'regular fit']",['10'],1
B095NYGCW5,garden,beds,"Costzon Twin-Over-Twin Wood Bunk Bed, 2-in-1 Convertible Space-Saving Bunk Bed for Bedroom Dorm Guest Room, Heavy Duty Bed Frame w/Inclined Ladder & Safety Guardrails for Kids Teens Adults (White)","Home & Kitchen › Furniture › Bedroom Furniture › Beds, Frames & Bases › Beds","i'm looking for a heavy duty twin size bunk bed made from solid wood with good storage space for space saving. also, choose white colored one","['space saving', 'twin size', 'heavy duty', 'solid wood', 'storage space']",['white'],1
B092PMT773,garden,end tables,"Yaheetech End Table, Storage Tower for Home, Living Room, Office, College Dorm, Steel Frame, Easy Pull Fabric Bins, Light Gray",Home & Kitchen › Furniture,i am looking for a steel frame storage tower in the color dark gray,['steel frame'],['dark gray'],1
B08R89VRFB,electronics,wearable technology,"TRUMiRR Band Sets for Vivomove HR / Vivoactive 3 Smart Watch, 20mm Stainless Steel Watchband + Mesh Strap for Garmin Forerunner 55 645 245 Music / Venu Sq / Vivomove 3 Luxe Style",Cell Phones & Accessories › Accessories › Smartwatch Accessories › Smartwatch Bands,i'm looking for sliver smart watch made from 20mm stainless steel,['stainless steel'],['silver'],1
B07N3YYYQB,electronics,pc,"Fanless Industrial PC, Mini Computer, Intel Core I5 5250U, Windows 10 or Linux Ubuntu, IM03, AC WiFi/BT4.0/VGA/HDMI/LAN/2COM RS232/3USB2.0/4USB3.0, (16G RAM/256G SSD)",Electronics › Computers & Accessories › Computers & Tablets › Desktops › Minis,"i am looking for mini computer. it must have 16gb ram,512gd ssd hard disk and core i5 processor",['core i5'],['16g ram 512g ssd 1tb hdd'],1
B000IB0FGU,beauty,deodorants & antiperspirants,"Biotherm Homme Day Control Deodorant Anti-Perspirant Aerosol Spray, 3.28 Ounce",Beauty & Personal Care › Personal Care › Deodorants & Antiperspirants › Antiperspirant Deodorant,i am looking for an antiperspirant,['anti perspirant'],[],1
B07PKW544C,beauty,hair accessories,Spa Headband Hair Wrap EUICAE Sweat Headband Head Wrap Hair Towel Wrap Non-slip Stretchable Washable Makeup Headband for Face Wash Facial Treatment Sport Fits All White (White),"Clothing, Shoes & Jewelry › Women › Accessories › Hats & Caps › Headbands",i am looking for a 50 pack of white non-slip spa headbands,['non slip'],['white 50pcs'],1
B01HJWAMKE,electronics,signal boosters,"80 FT (24.3 M) High Speed HDMI Cable Male to Male with Ethernet Black (80 Feet/24.3 Meters) Built-in Signal Booster, Supports 4K 30Hz, 3D, 1080p and Audio Return CNE620251",Electronics › Accessories & Supplies › Audio & Video Accessories › Cables & Interconnects › Video Cables › HDMI Cables,i want a high speed hdmi cable male to female,['high speed'],['hdmi male to female'],1
B09GR8JT1W,garden,bedframes,"DHP Dakota Upholstered Platform Bed, King, Camel","Home & Kitchen › Furniture › Bedroom Furniture › Beds, Frames & Bases › Beds",i am looking for a king size platform bed,['king size'],['grey'],1
B07SBDG3CR,grocery,breads & bakery,"Kalifornia Keto Fat Bomb Mix (K Bites) – Low Carb, Keto Friendly, and Sugar Free Keto Snacks (4.2 oz, 12 bites) – Gluten Free, Dairy Free, Soy Free, & Grain Free Keto Mix (Almond Espresso (Pack of 1))",Grocery & Gourmet Food › Pantry Staples › Cooking & Baking › Baking Mixes › Brownies,i want some low carb and keto friendly snacks. it should be almond espresso flavored and diary free,"['low carb', 'keto friendly', 'dairy free']",['almond espresso (pack of 1)'],1
B08X1KBCZM,beauty,hair coloring products,lovely MAJlREL Original Colours by IoreaI paris Ionene G Beauty Permanent Cream Hair Color (w/ Sleek 3-in-1 Comb/Brush) Creme Haircolor Dye (3 / 3N - Dark Brown),Beauty & Personal Care › Hair Care › Hair Coloring Products › Hair Color,i am looking for long lasting hair color dye.please choose 7bg color,['long lasting'],['7.13  |  7bg'],1
B07XDP1RFL,garden,home office desks,"vidaXL Solid Rough Mango Wood Dining Table Kitchen Dinner Dining Room Home Office Indoor Furniture Meal Restaurant Table Side End Stand 63""",Home & Kitchen › Furniture › Dining Room Furniture › Tables,i want a wooden dining table that is multi color with a white finish. it will go in my dining room,"['white finish', 'dining room']",['multi color'],1
B08DNC33W4,garden,decorative pillows,"Deconovo Velvet Throw Pillow Covers, Set of 2, 18” x 18” Light Lilac, Decorative Soft Farmhouse Square Pom-poms Case for Sofa Bedroom","Home & Kitchen › Bedding › Decorative Pillows, Inserts & Covers › Throw Pillow Covers",i am looking for a pair of dark green throw pillow covers for my living room,['living room'],['dark green'],1
B091H3VWNQ,garden,bar stools,"Industrial Vintage Bar Stool Set of 2,Rustic Adjustable Bar Stool Round Wood Metal Stool 26-30 Inch Kitchen Swivel Counter Height Farmhouse Stool Black",Home & Kitchen › Furniture › Game & Recreation Room Furniture › Home Bar Furniture › Barstools,i am looking for some dining room barstools,['dining room'],[],1
B079CH6STL,fashion,men's shirts,Nickelodeon My Life As a Teenage Robot T-Shirt,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Girls › Tops & Tees › T-Shirts",i'm looking for clothing for classic fit and needle and color was navy,"['machine wash', 'needle sleeve', 'classic fit']",['navy'],1
B08656N5YT,garden,bar stools,"Winsome Element 2pc Set 29"" Bar Stool, Natural/White Finish",Home & Kitchen › Furniture › Game & Recreation Room Furniture › Home Bar Furniture › Barstools,i'm looking for a winsome element 2pc  bar stool,['white finish'],[],1
B00AKSCXES,fashion,men's shorts,"Champion Men's 9"" Jersey Short with Pockets","Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",i want small and machine washable champion men's shorts,['machine wash'],['small'],1
B08P4SH2NQ,electronics,xbox,"Capture Card, 4K HDMI Game Video Capture Card with USB 2.0 & Microphone HDMI Loop-Out Live Streaming Gaming Recorder for Nintendo Switch, PS4, Camera, PC",Electronics › Computers & Accessories › Computer Components › Internal Components › Internal TV Tuner & Capture Cards,i need a usb video game capture card for my usb port,"['plug play', 'usb port']",[],1
B00RXUKSSO,garden,ottomans,Modway Empress Mid-Century Modern Upholstered Fabric Ottoman In Azure,Home & Kitchen › Furniture › Living Room Furniture › Chairs,i would like a mid century oatmeal sofa ottoman made with solid wood,"['mid century', 'solid wood']","['oatmeal', 'sofa']",1
B07TJDGGND,beauty,scrubs & body treatments,"Amazon Brand - Solimo Oil-free Pink Grapefruit Facial Scrub, 2% Salicylic Acid Acne Medication, Dermatologist Tested, 4.2 Fluid Ounce",Beauty & Personal Care › Skin Care › Face › Polishes & Scrubs › Scrubs,i need some facial scrub for sensitive skin. it should be oil free. get the three pack,"['oil free', 'sensitive skin']","['4.2 fl oz (pack of 3)', 'facial scrub + body wash']",1
B0741RSZTQ,electronics,satellite television,"50ft WHITE TRI-SHIELD WEATHER SEAL Indoor Outdoor RG-6 Coaxial Cable BRASS CONNECTOR 75 Ohm (Satellite TV, Broadband Internet, Ham Radio, OTA HD Antenna Coax) Assembled in USA by PHAT SATELLITE INTL",Electronics › Accessories & Supplies › Audio & Video Accessories › Cables & Interconnects › Video Cables › F-Pin-Coaxial Tip,i wanna purchase quadshield black color 50ft coaxial cable for broadband internet connection,['coaxial cable'],['quadshield - black'],1
B08XQL4CPC,garden,baskets and storage,"Sea Team Round Cotton Rope Storage Basket with Lid, Decorative Woven Storage Bin, Pot, Caddy, Organizer, Container for Snacks, Towels, Plants, 10 x 7.5 Inches (Small, White)","Home & Kitchen › Storage & Organization › Baskets, Bins & Containers › Shelf Baskets","i'm looking for a large sea team round cotton rope storage basket with lid and decorative woven storage bin, pot, caddy, organizer, container for snacks, towels and plants 10 x 7.5 inches. also, choose the white one",['storage space'],['large | shallow(pack of 1)'],1
B08C543HDX,fashion,women's sandals,"Sandals for Women Flat,Gladiator Sandals Summer Strappy Lace Up Open Toe Fashion Knee High Flat Sandal Gladiator Sandals","Clothing, Shoes & Jewelry › Women › Shoes › Sandals › Flats",i would like a women's size 9 brown high heeled shoe with a closed toe,"['high heel', 'closed toe']","['zr7-brown', '9']",1
B07XPSC3B7,garden,kitchen islands,"Armen Living Fox Multi Color Option Faux Leather Kitchen Barstool with Walnut Wood Frame and Black Powder Coated Footrest, 26"" Counter Height, Cream,LCFOBAWACR26",Home & Kitchen › Furniture › Game & Recreation Room Furniture › Home Bar Furniture › Barstools,shop for twenty eight inch faux leather bar stools in cream,['faux leather'],"['cream', '28.5"" bar height']",1
B079S8B9SF,grocery,deli & prepared foods,"Aahana’s Lentil & Rice Bowls Vegan Meals | Gluten-Free Meals Ready To Eat, Non-GMO |15g Plant Based Protein | Indian Vegetarian Meal | Kosher| Just Add Water | Shelf Stable Freeze Dried Meals (4 Pack)",Grocery & Gourmet Food › Deli & Prepared Foods › Side Dishes,get me a gluten and nut free ready to eat plant based vegan meal variety pack in size 2.29 ounce (pack of 4),"['ready eat', 'gluten free', 'nut free']","['variety pack', '2.29 ounce (pack of 4)']",1
